system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
145,Dcard,https://www.dcard.tw/f/stock/p/255117001,2024-03-29 13:31:41,#分享 2024/Q1 季報 （1/2～3/29 +100.7W +42.8%),"2024Q1績效回顧

獲利：+1007238

報酬率：+42.84%

MDD：-12%
Murmur
今年算是有找回投資的熱忱，主要是年初參加了愛榭克的演講，還有去年底被老闆說的一句話打醒：「股票要賺錢就是要打自己擅長的球」。審視了一下自己過往的績效，幾乎每次大回檔都是做了一些不擅長的事。

去年第一季其實也做得不錯，不過第二季AI噴出加上持股死魚，導致我做了很衝動的交易（壓了超大的部位在160的緯創），把第一季賺的全部賠回去還倒賠了不少，花了兩季才把虧損慢慢打回來。

今年第一季一開始也遭遇逆風，又是因為嘗試做自己不擅長的多空對沖交易，結果空到文瞱導致績效又炸了。當天我把期貨帳戶全部平倉，然後把帳戶的錢全部出金，我還在excel上備註：「不玩期貨了，X」。奇妙的是，那天就是我今年績效最低谷的一天了，之後淨值就再也沒有低於那天。

年後就是回到老本行，開始專注在自己擅長的交易上，雖然那時候績效還是負的，但蠻有自信今年應該可以做得不錯。後來也真的很幸運賺到了一點小錢。

2024 打自己擅長的球
目前歸納自己的投資方法主要分成三種。「基本面投資」、「事件交易」以及「存股」。未來希望能夠增加一個「量化投資」。

基本面投資
這部分我會估算eps然後乘上一個合理的本意比，如果股價低於這個數字很多的話就會考慮買進。然後會選擇接下來會受到市場青睞的產業進行佈局，提升資金使用效率。

而eps的估算則會從券商報告或是我有訂閱的專欄加上自己的主觀判斷來預估。本意比則參考同業或是歷史區間來給。

事件交易
事件交易則是觀察市場上短期的事件進行交易，營收公告、法說會、集團股、族群股等都歸在這類。

不過事件交易還不是我很擅長的領域，第二季應該會開始研究不同事件對股價的影響，之後有什麼結果在發出來分享。

存股
平常領到薪水除了留基本開銷之外，剩下的錢我會去買我長期看好且穩定的公司，這部分就打得很散，目前持股應該有70檔左右了，目的就是希望這個投資組合可以慢慢增長且打敗通膨，分散也是希望波動率低一點。

對帳單放在文章裡，有興趣可以去看看。也歡迎交流。
https://vocus.cc/article/66069e90fd897800011deefd",stock,0,lwstockmarket,M,C.L.W
146,Dcard,https://www.dcard.tw/f/stock/p/255103223,2024-03-28 07:07:19,#分享 🔸美股看盤軟體推薦,,stock,0,chengchengmr,M,程程
147,Dcard,https://www.dcard.tw/f/stock/p/255129085,2024-03-31 01:31:06,#分享 櫻花9911搶攻裝修市場，入股愛菲爾,"入股艾菲爾51%股權搶攻裝修市場，詳細內容請見下方連結
https://vocus.cc/article/6607bd73fd897800011c2524",stock,0,e334567833,M,股市諾亞
148,Dcard,https://www.dcard.tw/f/stock/p/255108142,2024-03-28 15:05:53,#分享 從AV女優找標的??,"今天被YT推到的影片
https://www.youtube.com/watch?v=TppZkL7SvoU

想說到底是什麼鬼東西
但意外覺得還挺有道理的
三上悠亞真的太偉大了😂😂😂
軒郁和達爾膚大家怎麼看??",stock,2,asas36960,M,atsrx
149,Dcard,https://www.dcard.tw/f/stock/p/255103243,2024-03-28 07:09:49,03/28 台股收盤指數,"⚙️ 大盤收盤統計 ⚙️ 

📌 加權指數
20146.55 / -53.57(-0.27%)
📌 櫃買指數
250.58 / -0.36(-0.14%)
📌 台股成交金額
4425.83 億


🚀 今日漲幅榜 
(代號 / 股名 / 漲幅) :
2358 / 廷鑫 / 10.0%
4562 / 穎漢 / 10.0%
6139 / 亞翔 / 10.0%
6197 / 佳必琪 / 10.0%
3013 / 晟銘電 / 9.9%
3149 / 正達 / 9.9%


💰 交易量 TOP 5 
(代號 / 股名 / 收盤價 / 交易量(張)) :
00919 / 群益台灣精選高息 / 25.32 / 257496
2317 / 鴻海 / 155.50 / 197929
2883 / 開發金 / 13.85 / 195567
2354 / 鴻準 / 65.10 / 144985
2371 / 大同 / 57.70 / 129646


🔥 今日熱門概念股 TOP 5
(代號 / 名稱 / 成交價 / 漲跌 / 漲跌幅)

🎫其它電子 / 3.52%
6139 / 亞翔 / 226.00 / ▲20.5 / +9.98%
2317 / 鴻海 / 155.50 / ▲7.0 / +4.71%
5225 / 東科-KY / 109.50 / ▲3.5 / +3.30%

🎫數位雲端 / 1.71%
8454 / 富邦媒 / 393.00 / ▲8.5 / +2.21%
6165 / 浪凡 / 39.95 / ▲0.15 / +0.38%
3130 / 一零四 / 226.00 / -- / 0.00%

🎫電腦週邊 / 1.64%
3013 / 晟銘電 / 58.60 / ▲5.3 / +9.94%
2382 / 廣達 / 280.00 / ▲22.5 / +8.74%
3002 / 歐格 / 15.85 / ▲0.70 / +4.62%

🎫汽車 / 0.75%
2241 / 艾姆勒 / 39.70 / ▲2.55 / +6.86%
6605 / 帝寶 / 228.00 / ▲12.0 / +5.56%
1522 / 堤維西 / 54.00 / ▲1.9 / +3.65%

🎫電子零組件 / 0.42%
6197 / 佳必琪 / 126.50 / ▲11.5 / +10.00%
2328 / 廣宇 / 38.25 / ▲3.10 / +8.82%
4958 / 臻鼎-KY / 125.00 / ▲9.5 / +8.23%

        
所有數據資料均來自各金融交易所及其他內容供應者，並按原樣提供，Dcard 不會驗證任何數據資料，並聲明不承擔任何資料驗證義務。相關數據資料僅供個人參考，不宜用於交易用途或視為投資、稅務、法務、會計等方面的建議。

進行交易前，請先向您的證券經紀人或理財專員確認實際價格，以上數據資料和資訊皆不構成 Dcard 對買賣或持有任何證券/金融產品的建議，亦不保證任何投資的可行性和適當性。",stock,0,buffettbot,D,巴菲特 Bot 零號機
150,Dcard,https://www.dcard.tw/f/stock/p/255103587,2024-03-28 07:47:40,#標的 海公公有機會直奔200？！,,stock,3,huangdavid,M,好日子🥳
151,Dcard,https://www.dcard.tw/f/stock/p/255094559,2024-03-27 10:00:59,#標的 3/27 光洋科 買入第二波回後買上漲,"如果想要討論股票可以加入申請
您已被邀請加入「股票技術分析討論群」！請點選以下連結加入社群！
https://line.me/ti/g2/UPBVkb1Z-EeOYqax13O_S8FzCTnCdI7XKCq6vA?utm_source=invitation&utm_medium=link_copy&utm_campaign=default

回檔了三天 今天回後買上漲
過今天高點入場等待盤整突破～收盤確實收上～
可以再做第二波過前高可以往56多邁進～

",stock,3,s7451236,F,夜幽幻玥
152,Dcard,https://www.dcard.tw/f/stock/p/255092960,2024-03-27 07:09:28,#分享 一個跳空，股王直接換人當。,"

https://supr.link/cTCgl",stock,0,kb212,M,K.Ray
153,Dcard,https://www.dcard.tw/f/stock/p/255116988,2024-03-29 13:30:37,#其他 學吧 小王子當沖影片轉讓,目前已經看完裡面的內容了，有想了解的可以便宜分享,stock,4,t125750565,M,g
154,Dcard,https://www.dcard.tw/f/stock/p/255089960,2024-03-27 00:40:01,#標的 二萬點保衛戰開打,"由於運輸設備及機械訂單增加，美2月耐久財訂單月增率高於預期，3月消費者信心指數低於市場，美四大指數殺尾盤：
道瓊-31點（-0.08%）收39282點
那指-68點（-0.42%）收16315點
標普-14點（-0.28%）收5203點
費半-39點（-0.81%）收4851點
台股短線進入震盪區，資金於題材股間快速輪動

昨3/26早盤美元兌新台幣盤中升值1角，由台積電、鴻海及聯發科三雄推動大盤創高20397點，隨後獲利了結賣壓湧現，投資人信心不足多殺多再啟，大盤連續下跌摜破二萬點大關，重電及電線電纜族群早盤成交比重近二成，急漲的個股短線過熱乖離大易震盪，AI相關族群漲多休息(散熱族群、CoWos概念股、機器人概念股、矽光子概念、半導體設備及材料等)，資金避險至低位階股票，傳產水泥、塑化、生技及營建營造族群轉強，同時低接買盤伺機進場，二萬點保衛戰開打!我們會員手上的1513中興電 盤中再創歷史天價，波段獲利達+67%

理周集團，倫元投顧
Sean",stock,1,latteokinawa,M,倫元證券投資顧問Sean
155,Dcard,https://www.dcard.tw/f/stock/p/255087709,2024-03-26 15:07:17,#標的 Tesla 絕地大反攻啦,"

這個畫面真美，嘎爆特黑&空仔 💯💯",stock,16,yoyo_helios,M,玉山鴿 🐦
156,Dcard,https://www.dcard.tw/f/stock/p/255104260,2024-03-28 08:55:40,#分享 台灣豆腐鍋,"敲敲敲 敲破豆腐囉
",stock,1,david1016,M,leocllin
157,Dcard,https://www.dcard.tw/f/stock/p/255089111,2024-03-26 17:49:11,#其他 大家都幾歲開始投資/玩股票的,"如題

Option #1: 22以下
Option #2: 23-30
Option #3: 31以上
Option #4: 沒在投資/其他",stock,1,,M,國立臺灣大學
158,Dcard,https://www.dcard.tw/f/stock/p/255091296,2024-03-27 04:01:41,#標的 台股有類似QQQ的etf嗎？,"如題 想請問有沒有專門追蹤台灣科技股的etf
不要高股息而是成長股的那種

謝感謝大家～


最後決定00935了 雖然費用較高但限制個股權重上限<30% （0052的話台積電比例太高了 已經買006208就不考慮了



",stock,12,,F,國立交通大學
159,Dcard,https://www.dcard.tw/f/stock/p/255095894,2024-03-27 12:27:10,#請益 富邦交割帳戶額度,"問題如下：
我用富邦e點通下單的 他上面寫我的網路交易額度為50萬
但我看這個交割帳戶的非約定轉帳額度為每日10萬每月20萬
那我是只能下單10萬嗎
還是說交割帳戶不在此限呢
另外就是買港股的話會有什麼影響嗎
",stock,3,,F,國立虎尾科技大學
160,Dcard,https://www.dcard.tw/f/stock/p/255096850,2024-03-27 14:02:23,#請益 群益證卷 申購 一戶通,想請問群益證卷申購兩檔股票退款跟扣款日是不是可以同一天無縫接軌？以及是不是早上10前就會退回可用於交割款這樣？,stock,0,a8005431,M,具俊婊
161,Dcard,https://www.dcard.tw/f/stock/p/255095091,2024-03-27 11:02:28,#請益 放空任職公司的股票  會被發現嗎,"如題  最近ETF 之亂  剛好自己公司有在成分股
想放空自家公司股票  不知道會不會被公司發現",stock,31,qaz78928,M,十萬青年
162,Dcard,https://www.dcard.tw/f/stock/p/255095411,2024-03-27 11:37:16,#請益 徵求群益證券營業員 (基隆),最近有股票質押需求，且目前對原券商利率不是很感興趣，欲徵求群益線上開戶營業員。謝謝！,stock,4,john_1901,M,本多齁勝
163,Dcard,https://www.dcard.tw/f/stock/p/255089001,2024-03-26 17:26:31,#請益 開戶問題：接受郵局儲金戶頭開戶的証券行有哪家？,"請問外籍學生有居留証、健保卡，但只有郵局借匯戶頭可開戶嗎？

人在高雄三民區",stock,4,,F,高雄醫學大學
164,Dcard,https://www.dcard.tw/f/stock/p/255114374,2024-03-29 08:53:12,#分享 3月 績效結算 總計賺11萬7500元,"您已被邀請加入「股票技術分析討論群」！請點選以下連結加入社群！
https://line.me/ti/g2/UPBVkb1Z-EeOYqax13O_S8FzCTnCdI7XKCq6vA?utm_source=invitation&utm_medium=link_copy&utm_campaign=default

這個月股票賺78726+抽籤27502+紅利家人股票分紅6200+折讓5072=117500

",stock,2,s7451236,F,夜幽幻玥
165,Dcard,https://www.dcard.tw/f/stock/p/255130361,2024-03-31 04:54:09,#其他 歡迎大家加入加密貨幣交流群組本群組每天免費更新點位和教學不懂如何規劃倉位分配資金可以進群組學習,"https://line.me/ti/g2/6MyVJN9qJYo-CiSF0fAULvK55QI_CeytB-FlkA?utm_source=invitation&utm_medium=link_copy&utm_campaign=default
https://line.me/ti/g2/6MyVJN9qJYo-CiSF0fAULvK55QI_CeytB-FlkA?utm_source=invitation&utm_medium=link_copy&utm_campaign=default",stock,0,icecream09wen,M,壓抑的Hozin
166,Dcard,https://www.dcard.tw/f/stock/p/255095715,2024-03-27 12:09:44,#請益 億泰1616還有機會上去嗎,"
早上有忍住沒被甩下車
被列入注意股 今天二月營收出來只有0.07
想問還要不要留呢 還是電纜股還有機會再往上？",stock,2,,M,朝陽科技大學
167,Dcard,https://www.dcard.tw/f/stock/p/255096692,2024-03-27 13:45:48,"#分享 如何從今日""量放大股""來挑選標的?","以下文章純屬技術面分享，非投資買賣建議。

這邊特別利用XQ特別報價裏頭""量放大股""來篩選幾檔股票做股票篩選，看有沒有值得留意的標的可以操作。



2515 中工
近日轉折波已形成多頭，今日盤中挑戰前高壓力失敗，留下上引線。
未來要突破，成交量必須放大，才能有換手量。
籌碼方面，外資近期由賣轉買，如能繼續站在買方，突破前高指日可待。



3706神達
今日完成回後買上漲的條件
投信今天加重購買力道，但整體而言還是呈現土洋對作。
如果有追蹤他的，今天是一個回檔後的進場點。




2354鴻準
今天突破三角盤整，放量突破區間。
KD也出現黃金交叉，
籌碼方面，外資突然大買，未來必須持續站在買方，股價才能繼續往上走。




2634漢翔
今天突破長期的下降切線
這邊就要注意MACD是否能留在0軸之上，
籌碼方面，外資已布局一段時間，投信今天也來共襄盛舉。
接下來就注意短期均線能否順利突破季線，呈現黃金交岔向上。



5309系統電
今天放量突破前高壓力，明天千萬不能量縮，或是出現爆量的醜黑K。
如果出現了爆量醜黑K，就要注意是否會是假突破。
但只要守住綠色頸線，同時成交量繼續出來，股價勢必會繼續往上走。



如想多了解技術分析，或是有操作方面的問題，歡迎加入社群一同討論

您已被邀請加入「技術分析交流學習社」！請點選以下連結加入社群！
https://line.me/ti/g2/dSnpftwv0Llnp-Um-ZKtABB--TNNhAy1DQZpDg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default",stock,2,mosmos079,M,阿布的技術研討
168,Dcard,https://www.dcard.tw/f/stock/p/255097942,2024-03-27 15:43:24,#請益 選股請益？,"新手入坑

目前先以看各類文章新聞盤勢來慢慢研究

如果要一些產業為選股方向研究

會推薦哪些產業研究？

感謝各位大神",stock,3,,M,大同大學
169,Dcard,https://www.dcard.tw/f/stock/p/255090326,2024-03-27 01:55:44,#請益 徵求雙北 新竹永豐業務員,"本身已經有元大證卷戶，因為手續費太高所以想換個證卷戶，看版上永豐大戶投100萬內手續費2折，所以想開一個使用看看，但看線上申請好像是隨機分配業務員，求大家推薦雙北或新竹地區的永豐業務員 
https://sticker-assets.dcard.tw/images/05c2c9f2-5310-43e1-979c-08f57ad0d7dc/orig.png",stock,5,,F,輔仁大學
170,Dcard,https://www.dcard.tw/f/stock/p/255130193,2024-03-31 04:32:14,#請益 各位的緊急預備金,"都說投資要用閒錢，而且做任何投資之前都要預留緊急準備金，以防突如其來的現金需求。

不知道各位大神都怎麼處置自己的緊急預備金？我自己是放了大約半年開銷支出的額度在定存，只是眼看趕不上每年的物價通膨反而讓錢越來越薄，心想不是辦法。

所以想問問有沒有更好的方式？",stock,2,,F,淡江大學
171,Dcard,https://www.dcard.tw/f/stock/p/255098325,2024-03-27 16:20:35,#分享 00940 申購失敗退款申請,"如題，我第一次申購ETF，結果第一次就失敗🤣

用國泰阿發第一次想申購5張，發現當日轉帳額度居然只有3萬，後面又改成3張，殊不知這樣變成申購8張🥲🥲🥲
總之，應該要匯款8萬，但我只匯了3萬，所以收到申購失敗的通知😔（如圖）



退款流程：
（準備以下3項）
1.退款申請書（如圖填寫）
2.退款人身分證影本（正反面）
3.證明款項匯出來源的匯款證明
(1.匯款單  2.轉帳單+該帳號封面)



👀最後我以掛號寄到 元大投信 台中分公司
禮拜一寄出，禮拜二立馬收到退款跟電話通知，雖然手續真的真的很麻煩，不過錢拿回來就好了⋯

因為自己當初很害怕錢拿不回來，他們電話都打不通，信息也都不回，現在退款成功！分享一下看有沒有幫助到相同困擾的人～

祝大家都賺的盆滿鉢滿🥰",stock,9,fapo,F,腳瓜瓜
172,Dcard,https://www.dcard.tw/f/stock/p/255087746,2024-03-26 15:10:16,#標的 華星光到底怎麼了…,"怕爆，本來以為153很低了，今天低到130
到底是怎麼…..",stock,8,,M,中國文化大學
173,Dcard,https://www.dcard.tw/f/stock/p/255104796,2024-03-28 09:47:39,#請益 大家是靠明牌買股還是自己研究？有賺錢嗎？,"Option #1: 靠群組名牌/網路分析比較多，目前賺錢
Option #2: 靠群組名牌/網路分析比較多，目前賠錢
Option #3: 自己研究股票比較多，目前賺錢
Option #4: 自己研究股票比較多，目前賠錢",stock,1,,M,國立清華大學
174,Dcard,https://www.dcard.tw/f/stock/p/255088524,2024-03-26 16:22:16,#分享 各位都愛買哪些行業？,"因為我都是買化學股和影視股 所以都是投資全球市場居多 

感覺Dcard的人都是買台股為主 很難找到同好就是了",stock,3,uncle8964,M,叔叔不行了
175,Dcard,https://www.dcard.tw/f/stock/p/255093939,2024-03-27 08:54:33,#請益 看盤app推薦,最近想買看盤app，請問各位大神有推薦的嗎？目前在想要買籌碼k或是朱家泓app（介面兩個看起來都不錯），有人都用過有比較推薦的嗎？謝謝！,stock,4,,F,國立政治大學
176,Dcard,https://www.dcard.tw/f/stock/p/255130005,2024-03-31 04:05:46,#標的 ETF沒賣的時間差不多囉,"

三月結算已實現獲利91400多，算是庫存賣股為主，今年也是到三月才有已實現，沒什麼感覺帳上都虧麻了，扣掉等於沒賺還到賠，都是你特斯拉今年是電動車最衰的開始，現在只能以時間跟他換空間。

回顧本週台股ETF市場，熱門ETF普遍表現普普，主要重點關注還是下週一00940掛牌上市，是否為台股市場帶來不一樣的表現，00940最新掛牌價9.92不到發行價，但我覺得這應該不是什麼問題，成交量有機會破百萬張嗎？元大應該會積極造勢吧？正確ETF投資觀念應以長期投資為主，00939週五則是出現折價，投資人應可留意的進場機會，週五美股休市週一應該是不會有太大亂流。


再來4月也是百家爭鳴的月份，投信狂發ETF圈錢，光是４月就有４檔ETF募集，還有募集基金的，不過市場資金大部分投入939跟940新募集的部分或許會相對冷靜吧。


目前相對吸引市場大概是00964群益科技高息成長ETF ，市場說是00919的翻版，希望複製相同績效，再來發行價也是更吸引人的10元，說實在吸引我的應該是其中00945B美國非頭等債ETF，因為00919佈局時間點在台股12000多，00946估計佈局在台股20000多點，短線績效能有多好應該不用多說。(00946前十大參考)


現在資金大多都被台股ETF吸走，忽略債券型或是投資海外標的的ETF （這邊說的是新上市），在新股上市後市場瘋搶導致出現短線大幅溢價上漲情況00941出現9%大幅溢價，之前00937B也出現65%溢價情況，現在管你是不是破發掛牌，一開盤都給你拉到溢價，也是因為現在ETF市場火熱才有機會，不然之前00931B跟00933B上市也是沒什麼大幅溢價空間，可能之前沒有那麼火熱。這次３月底台新00942B我就有去申購，想說看看有沒有機會。（近期數據有利降息聲音越多，債券投資價值及風險將低於追高買進個股ＥＴＦ，嘗試佈局風險較低債券也是一種方式）我知道你還有錢可以買。


本週美股市場週五復活節美股休市核心PCE年增率2.8％符合市場預期2.8％經濟數據表明美國經濟持續強勁而且通膨緩步降溫，目前更傾向於聯準會在6月或7月首次降息。同時結束2024第一季度股市行情，輝達表現強勁，特斯拉一敗塗地。

第二季度開始更多企業AI投入，再來聯準會是否有鴿派訊號，更能增強市場投資信心，其他中小股可能迎來機會。



本週美股表現（上發熱力圖感覺有點問題），特斯拉連兩週上漲但幅度不大，且再下週月初將公布第一季度交付量，各家投行也紛紛下調第一季度交付預期同時看衰，小米也在28日發布全新電動車，中國造車新勢力蔚小理大佬紛紛到場，價格比Modle 3便宜，外型跟保時捷有點像，再來小米每賣一台就虧一台的錢，虧錢也要賣雷軍這是自砍一刀啊，便宜售價將對新能源車市場帶來更大競爭，現在中國市場什麼都來搞電動車賣手機的也來卷，上次一個賣手機的已經不搞了退出去搞AI。電車沒什麼利潤啊現在。

再公佈第一季度交付量的時候，如果真如想像中的差必然影響到4/17號公佈Q1財報，股價下跌的機率….不敢想了。

特斯拉官方週六在Ｘ公佈達到生產的全新里程碑生產第600萬輛汽車。

木頭姐在本週四下跌再度買進特斯拉將近8萬股。

輝達這個我真的是難受，輝達停止連續每週上漲，結束連11週上漲第12週收黑下跌，我可是一路加碼上去，結果沒想到只跌2天，就把獲利全吐了還小虧，上週還很開心這週就有多慘。真的是追高沒賣時間真的差不多了。

股價還在21日線上，之前上升趨勢中從未跌破21天均線，這將會是有利支撐嗎？可以期待。但仍留意現在股價確實相對弱勢，前高大量壓力過大，美股要繼續上漲，還要看下週失業率非農是否有利降息訊號。
但是還是要留意美國商務部29日修訂了五個月前的晶片出口政策，主要使中國更難進口美國的高端晶片，預計新修訂的規則將於4月4日生效。


PLTR週五股價大跌，幾乎吞噬到帳上未實現獲利，直接回到解放前，要是再一不小心可能就變虧錢。
Palantir股票評級遭下調，週五股價下跌，分析師將目標價格降至20美元，理由是人工智慧炒作使其推高不合理的估值，認為經濟衰退的日子就在我們面前。上週才說走勢可能有一波下一跌，操，我這烏鴉嘴。

但是仍有分析師只是PLTR是難得一見的公司，對於股價漲跌看法分歧更有給出最高50的目標價。
第一季度財報公佈時間將在5/6日，看別人分享資訊PLTR每次公佈的稅前利潤都比分析師預期的還要高，這次還能超出預期嗎。


近期消息週五Palantir從國防資訊系統局獲得了980萬美元的合同。

技術面出現非常經典的頭肩頂，如果跌破頸線的話，相信將會有一波跌幅。再等待止跌機會，相信PLTR今年將會有不一樣驚人表現。

以上",stock,1,tsla0223,M,股鴿🕊️
177,Dcard,https://www.dcard.tw/f/stock/p/255094422,2024-03-27 09:45:23,#其他 歡迎大家加入加密貨幣交流群組群組每天更新最新點位和教學想了解合約的同學可以進群組,"加密貨幣
https://line.me/ti/g2/6MyVJN9qJYo-CiSF0fAULvK55QI_CeytB-FlkA?utm_source=invitation&utm_medium=link_copy&utm_campaign=default",stock,2,航空太空工程研究所,M,國立成功大學
178,Dcard,https://www.dcard.tw/f/stock/p/255088761,2024-03-26 16:52:05,#請益 想知道大家買股票的方式,"當同時有同樣的資金約6、70萬
撇開etf 不算 只看個股

A：平常花錢比較保守 當標的要1、200以上
就不太敢買一張 只敢買大約4、5、6萬的零股
幾隻個股累積下來也不知不覺幾十萬了
但都是最近強勢股（重電類）或是未來會起步的股（太陽能類）
因為是閒錢，打算放著幾年不動也可以

缺點：雖然有幾隻有賺到20%左右，但也因為零股只賺一點，又因為已經大漲又不敢再加碼
零股獲利金額也小，約幾千左右
也不知道股市會不會下跌，就都沒了
不敢賣也不敢買

B：買個股都以一張為單位，一個標的會買3-5張
一張都至少十幾萬，但獲利相對也大 
稍微上漲個幾塊就賺到萬以上
目前就3、4個標的 
缺點：風險也高，壓錯就幾十萬卡在那


想請問大家的買股票都是以什麼樣的方式跟心態在看待呢？",stock,10,,F,萬能科技大學
179,Dcard,https://www.dcard.tw/f/stock/p/255092933,2024-03-27 07:06:29,#標的 今天買入台泥、南亞，長線佈局～,"台泥位階偏低，現價：31.7，今年配發一元股利，低點買入，20/10加碼，而南亞近期低位爆大量，現價：56，逢低買進為主，長線佈局。

短線波段單威盛，停損5%，看後續有沒有攻擊，有興趣我的選股歡迎討論，大家也來分享自身的長線選股吧～

#波段單

#長線

#南亞

#台泥

#威盛
",stock,23,lololouu,M,ericlo888
180,Dcard,https://www.dcard.tw/f/stock/p/255093129,2024-03-27 07:29:35,#分享 3/27外期快訊📢  | 🇯🇵日圓貶值，日經225漲勢不歇？,"


任何問題歡迎點擊卡稱咨詢
期貨 Ashley",stock,0,linachiu0911,F,期貨 Ashley🌻凱基
181,Dcard,https://www.dcard.tw/f/stock/p/255096409,2024-03-27 13:17:48,"#請益 #請益 

一個月定期定額1萬元股票配置","請教各位大神~
本人 32歲的股票菜雞@@""
一個月有1萬元閒置金錢投入股市，
打算永豐定期定額：
台股6208：5000元
美股VT或VTI：5000元(VT VTI 選擇障礙)

請問~
每月本金不多下這樣配置妥適嗎？
還是只需專注台股即可呢?
(因為美股還需考慮匯差、股息稅的問題.，但又基於分散風險、美股績效較優...所以很猶豫...)
或是有其他建議標的組合呢?

我知道本金不多的情況下就是吃土，
請鞭策小力點....

感謝~

https://sticker-assets.dcard.tw/images/6a1b2745-54bf-4488-ba84-fe1541217f50/full.png",stock,5,admin0900,F,芝麻
182,Dcard,https://www.dcard.tw/f/stock/p/255096580,2024-03-27 13:33:52,#分享 無限攤平實驗 獲利1萬7991元 3.20-3.27更新,"嗨各位好
又過了一周
本週我的持股壓力還是頗大
所以有做些微停損 集中火力
統計3.20-3.27共獲利17991元




虹堡

巨大

欣興

崇越




南亞科

美時-1
￼

威盛
￼

敦泰
￼



從這邊開始IP股開始爆幹跌
我又有三支（創意 智原 晶心科）
因此決定整理持股
停損部分跌不多的股票
集中火力


￼

元大美債20

美時-2

橋椿

南亞科-2

聯發科

漢翔



威強電

台半

晶碩

東捷
這隻不熟悉 
不太敢加碼 
一併整理掉

建準

漢翔


再來是未實現損益-66萬9416




今年度累積已實現損益+136萬6944



就這樣啦
https://www.instagram.com/laan_four?igsh=ZGh2b2FwZnh0Nmo3&utm_source=qr",stock,15,k811018ray,M,爛FOUR
183,Dcard,https://www.dcard.tw/f/stock/p/255091038,2024-03-27 03:30:50,#請益 請問新光證券，現沖借收入何時入帳,"3/21下午借出7張士電，昨天3/26還卷，
1.請問收入如何計算
2.預計何時可以入帳

謝謝",stock,2,lo08170225,F,雲
184,Dcard,https://www.dcard.tw/f/stock/p/255114867,2024-03-29 09:46:44,#分享 00940成分股曝光！,"商品代碼        商品名稱        商品數量        商品權重                        
2603    長榮    94193000        9.32                                            
3293    鈊象    5348000         3.51                                            
2303    聯電    104666000       3.14                                            
5483    中美晶  25453000        3.14                                            
4938    和碩    50866000        2.99                                            
2454    聯發科  4298000         2.96                                            
2404    漢唐    12816000        2.9                                             
6488    環球晶  8681000         2.9                  
3711    日月光投控      29210000        2.71                                    
3034    聯詠    7624000         2.65                                            
2301    光寶科  43791000        2.55                                            
2385    群光    19583000        2.5                                             
2891    中信金  131108000       2.49                                            
6121    新普    9163000         2.36                                            
3706    神達    78691000        2.33                                            
5347    世界    46169000        2.27                                            
1216    統一    48880000        2.18                                            
6139    亞翔    15709000        2.17                                            
2382    廣達    12365000        2.09                                            
6239    力成    17605000        2.03                                            
1319    東陽    27766000        2                                               
1504    東元    59856000        2                                               
6414    樺漢    9262000         2                                               
6147    頎邦    40939000        1.86                                            
3264    欣銓    36671000        1.76                                            
5388    中磊    20297000        1.58                                            
2474    可成    12373000        1.56                                            
3042    晶技    23367000        1.52                                            
3596    智易    13094000        1.44                                            
2352    佳世達  55342000        1.42                                            
5876    上海商銀        49566000        1.38  
3702    大聯大  24658000        1.36                                            
9921    巨大    10880000        1.36                                            
4915    致伸    26922000        1.3                                             
3005    神基    17030000        1.25                                            
6285    啟碁    11501000        1.03                                            
6257    矽格    24662000        1.01                                            
9904    寶成    47921000        1                                               
3014    聯陽    9783000         0.99                                            
1785    光洋科  26322000        0.75                                            
8016    矽創    4197000         0.7                                             
5469    瀚宇博  17369000        0.61                                            
8150    南茂    20964000        0.6                                             
6605    帝寶    3840000         0.49                                            
6191    精成科  11577000        0.48                                            
2027    大成鋼  21418000        0.45                                            
6146    耕興    2967000         0.43                                            
6176    瑞儀    4076000         0.4                                             
1723    中碳    4266000         0.3                                             
3704    合勤控  8608000         0.23        

#00940ETF
#成分股",stock,13,umihao,M,小菊花
185,Dcard,https://www.dcard.tw/f/stock/p/255096879,2024-03-27 14:05:03,#分享 我經歷過的法人（集團）作帳,"作帳通常季報、半年報、年報

法人（投信、外資、自營商）
絕大多數都是用基金的錢
投資（買進）股票（或是其他投資工具）
但通常是月結（月底最後一天）或有時提前結帳（俗稱作帳變結帳）
簡單判斷近期的飆股（法人買超），月底就注意別進去幫忙洗碗
（我不負責任亂猜可能是鴻海）🫢

集團
每3/6/9/12月 20號到月底（有預計要作帳）集團慢慢會將股價急拉上去， 但通常是1-3天短行情所以去追高要等三個月（誤
威盛集團（威鋒電、威盛）蠻好的示範，殺到破底給你急拉兩天直接下課！
但不是每次都會作帳，半年報我猜（環球晶、國巨）不負責任🤣

最後我個人認為三月份台股2萬點是靠台積電、聯發科、鴻海、ETF，包括融券回補等等因素，但四月份可能會有比較大的修正（可能也不會但需要更多利多）。
4/10（3月營收），4/15前（1-3月）季報公佈

以上資訊純屬個人經歷，有錯歡迎指教但理性交流。",stock,3,at981203,M,股海黑桃
