system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
136,Dcard,https://www.dcard.tw/f/dressup/p/255129294,2024-03-31 02:15:50,有人想要一起買GRL嗎,"最近想買少量GRL的衣服，預計會從樂淘購買，想湊到3公斤運費比較便宜，有人想要一起嗎～～～
會由我這邊下單，運費以重量分配，送來台灣後再賣貨便給大家！
有人想++嗎🤍",dressup,0,magg_____,F,匿名
137,Dcard,https://www.dcard.tw/f/dressup/p/255114241,2024-03-29 08:39:41,#分享 我的5套日系重複穿搭✨#穿出我的日系穿搭🥰,"https://megapx.dcard.tw/v1/images/05752a53-725e-4e80-ac2b-9d3704642555/encode/1280
https://megapx.dcard.tw/v1/images/878301c2-15d5-4bbc-8b52-0141a63cfbc1/encode/1280
https://megapx.dcard.tw/v1/images/22a4adf5-6bef-44fe-a133-fe1d338e143f/encode/1280
https://megapx.dcard.tw/v1/images/5bad7b9a-0796-4f94-aa63-2399309b88a6/encode/1280
https://megapx.dcard.tw/v1/images/e59c5113-6435-4f89-b108-715af78d1664/encode/1280
https://megapx.dcard.tw/v1/images/da380d23-8bcf-421b-b35b-d7b7d84c004b/encode/1280

嗨嗨大家～我是Elaine🫶🏻
最近看到有這個徵文活動還是跟Queen shop合作
想到最近還真的有買他們家的衣服🤣🤣
所以這篇文章就誕生啦🎉
-
這次買三樣單品
🌸滿版花花造型針織長裙
🌸花邊細肩帶透膚綁帶小背心
🌸立體緹花透膚短版短袖上衣
那就看我怎麼運用這三樣單品搭出5套不同穿搭吧

💡我的身高體重｜163公分、46公斤給大家參考

Look1✨
第一套有點日系學院風的感覺😳？
顏色我覺得整體看起來超級清爽～
淺灰色系在夏天非常適合！
好喜歡這件透膚短背心，套上之後讓白襯衫變得不無聊了😍😍

Look2✨
這套給我的感覺很像日本上班族😌
帶點正式優雅的感覺
好愛這件緹花透膚上衣，我覺得它就是要拿來疊搭的，單穿可能還沒那麼好看！疊搭完全💯
-
下半身故意選一個比較跳色的西裝褲當整體重點
搭配同色系的腋下包～～
這樣穿去上班真的很有亮點啦～～～

Look3✨
這套我自己也超喜歡！！！
洋裝的造型感已經很強烈了，但套上透膚小背心
不覺得又再更升一等的感覺嗎🥺🥺
而且襪子是小亮點💕我搭配跟背心同色系的
這樣整體看起來也很協調～～

Look4✨
緹花上衣裡面搭任何顏色的內搭我覺得都很好看耶
這件的內搭顏色很特別～～想說當主角！
其他就都以黑色系為主～～🖤
戴上貝蕾帽我覺得滿加分的😍

Look5✨
最後一套的裙子我想買很久了！！
最近對這種花花造型滿沒抵抗力的🤣
裙子風格是帶點復古感～
上半身一樣透膚+毛毛金蔥背心
因為金蔥背心的關係讓這整套多了點金緻感
這套我覺得也挺有氣質的😽😽

好啦～以上五套😍分享給你們🫶🏻🫶🏻
平常我比較常穿簡約韓系或是小香風
日系風格我也滿喜歡的～
但太浪漫或是太可愛比較不是我的菜
我還是比較喜歡有點個性加帶有我自己風格的日系
希望你們會喜歡這次的穿搭分享🎉🎉

下面是我的IG裡面有更多穿搭探店、美妝保養、美食旅遊分享喜歡可以來看看唷！
這次的日系穿搭也有拍成Reels影片✨
想看更細節的也可以來看看～～～

https://www.instagram.com/smile_elaineee/
那我們就下篇文章見～拜拜👋",dressup,26,elaine163,F,Elaine#163
138,Dcard,https://www.dcard.tw/f/dressup/p/255129391,2024-03-31 02:33:44,#詢問 在衣櫃翻到一件衣服但根本看不出來是什麼,"




如標題，前幾天我在收衣櫃的時候突然發現有這一件（圖1），但是我根本看不出來是什麼，一開始以為是沙發毯，但又發現他中間是分開的類似y字（圖2），標籤旁邊還有兩條線（圖3），原本以為是披肩但又覺得怪怪的，上官網看也沒找到他（已經忘記哪來的，不確定是否為正版）想問問各位有沒有買過或是知道這是什麼怎麼穿的可以告訴我🥹",dressup,0,txianglin,F,企鵝
139,Dcard,https://www.dcard.tw/f/dressup/p/255122600,2024-03-30 07:07:08,#分享 百搭的長洋裝⋈*｡懶人單穿、搭配單品都可以✨#穿出我的日系風格,"https://megapx.dcard.tw/v1/images/67fcea2d-2471-4bce-beb1-fd73befc1a70/encode/1280
https://megapx.dcard.tw/v1/images/56ab429d-9598-4adf-af69-df21735bbb5a/encode/1280
https://megapx.dcard.tw/v1/images/bf10a691-cdb9-4f53-9ccf-207588693540/encode/1280
https://megapx.dcard.tw/v1/images/0873bcb0-0380-40b0-bc8c-df70ef015218/encode/1280

哈囉大家好我是方🙋‍♀️
整理照片發現也算日系不可或缺的長洋裝
在徵文活動結束前再一篇和大家分享
附上身高體重：156/38-40 下身穿xs

☀ 愛心髮夾是之前外拍的主題♡
常常看大家分享queenshop的衣服，很少看到鞋子吧
這雙鞋特別的是它的珍珠+鍊條鞋帶是可以拆的！超喜歡這種多穿的單品，可以搭配各種風格
洋裝不會皺之外還有口袋，很適合懶人我 ヾ(￣▽￣) 

☀ 有時候單穿洋裝會覺得太簡約
除了配背心還可以配短版上衣，會讓整體比較有層次和腿變長
網格比較不會有太厚重的感覺
不搭衣服類的我偶爾也會搭皮帶類的單品比較有腰身


感謝大家收看，下次見👋
喜歡我的文章歡迎追蹤我的卡稱
https://dcard.me/@fangting0127
只看穿搭
https://wear.tw/eatingfang/
更多日常的我
https://www.instagram.com/fangting0127?igsh=a2R6ZGVzbmhlemlt",dressup,11,fangting0127,F,方
140,Dcard,https://www.dcard.tw/f/dressup/p/255122632,2024-03-30 07:12:10,問 選物店真假,"

請問這間的商品是否為正貨，麻煩知道的人幫幫我🙇🙇",dressup,0,,M,世新大學
141,Dcard,https://www.dcard.tw/f/dressup/p/255104200,2024-03-28 08:48:53,#請益 Queenshop,"今天在queenshop官網下單
購買商品顯示現貨
可是下單完之後卻顯示追加中
因為是第一次購買所以想請問大家這樣是現貨還是商品還在追加中沒有現貨呢….
謝謝大家><

",dressup,0,chen910201,F,不要容貌焦慮
142,Dcard,https://www.dcard.tw/f/dressup/p/255124485,2024-03-30 11:07:49,#分享 那些我在實驗室的日常,"https://megapx.dcard.tw/v1/images/860e0026-d977-41a0-b2b2-86c01d858138/encode/1280
https://megapx.dcard.tw/v1/images/a6d71114-3074-4a03-9b54-e3e4ba5f6924/encode/1280
https://megapx.dcard.tw/v1/images/d514bf96-b888-4363-8eee-b930ed250033/encode/1280
https://megapx.dcard.tw/v1/images/a6ac7bc2-f404-4ade-974c-761a49e59855/encode/1280
https://megapx.dcard.tw/v1/images/de29d5c3-28ac-4e45-8d73-d7486cd80e51/encode/1280
https://megapx.dcard.tw/v1/images/324664d1-664e-4d7a-8538-486711faa469/encode/1280
https://megapx.dcard.tw/v1/images/5065c30a-6d5f-4bc4-a096-aaad579210c5/encode/1280
https://megapx.dcard.tw/v1/images/554d1d81-5bb9-4c26-b528-fa5cae8fa419/encode/1280

嗨大家好 我是EthanE 
實驗開始比較忙了 日常簡單穿著還是要維持的
可以看到很多重複的單品都是我近期非常喜歡的


單品問題歡迎提問！
有興趣可以追蹤我的IG不定期更新穿搭

https://www.instagram.com/i_hsuan0109?igsh=eXV6YTNsbHB3eWQz&utm_source=qr",dressup,20,ethane0109,M,EthanE
143,Dcard,https://www.dcard.tw/f/dressup/p/255128666,2024-03-30 22:15:25,#校園穿搭 #微胖 #穿搭 #日系,"天氣越來越熱了 微胖的衣服真的好難買啊啊啊
各位請救救我 分享給我一點好看的衣服和連結吧～
平常是穿偏日系 小小溫柔那種 （也可以中性
或者有推Queen Shop版型稍微大一點的
拜託都告訴我吧🥹🥹🥹",dressup,0,yzxl7,F,匿名
144,Dcard,https://www.dcard.tw/f/dressup/p/255124739,2024-03-30 11:43:53,仿 MINA名井南的私服穿搭,"https://megapx.dcard.tw/v1/images/6cdd2c88-72af-4606-809b-315efe3ee3c9/encode/1280
https://megapx.dcard.tw/v1/images/7300c459-346a-4d5b-b7fa-eb869c4b7640/encode/1280
https://megapx.dcard.tw/v1/images/96e3e990-cc5b-4586-a66a-044506d04d0c/encode/1280
https://megapx.dcard.tw/v1/images/3abe4046-7a12-4f51-a0cd-f6b70579a976/encode/1280

最近很喜歡Twice 
有Sana 或是Mina的影片跳出我會點進去看
這套Mina私服當初看到覺得怎麼這麼特別
溫溫柔柔又帶點鬆弛感
東拼西湊出來
細看不太像
但感覺是有的 自己很喜歡
因為是我第一次發穿搭版
不太敢露臉
希望多多包涵🙇🏻‍♀️",dressup,3,justalittlegirl,F,_998_girl
145,Dcard,https://www.dcard.tw/f/dressup/p/255120555,2024-03-30 02:32:05,#詢問 crocs salehe bembury尺寸,"如題 想詢問crocs salehe bembury尺寸上建議拿比原尺寸小一號會太多嗎
有沒有實體店面有可以試穿呢
好像沒有在實體店面看到聯名款",dressup,0,koko91857,M,克克
146,Dcard,https://www.dcard.tw/f/dressup/p/255111471,2024-03-29 03:05:52,#請益 有人有買過嗎？,,dressup,0,,F,國立臺中教育大學
147,Dcard,https://www.dcard.tw/f/dressup/p/255088947,2024-03-26 17:18:33,#詢問 林襄的背包！,"有人知道圖中林襄的白色後背包是那個牌子的嗎！

",dressup,1,tarobaby,F,我的願望什麼時候會實現
148,Dcard,https://www.dcard.tw/f/dressup/p/255093258,2024-03-27 07:42:28,#詢問 有純慾風網美的穿搭可以參考嗎？,"最近蠻喜歡網紗、透膚
或是絲綢材質的小可愛的穿搭
（應該比較偏向純慾風🤔？

想請問有純慾風網美的穿搭可以參考嗎？
雖然喜歡那些單品
但是還不太會穿搭

感謝各位～～🙏🏻",dressup,0,,F,國立臺灣海洋大學
149,Dcard,https://www.dcard.tw/f/dressup/p/255127207,2024-03-30 16:06:33,想看老婆穿絲襪錯了嗎,"如題：自己一直想要老婆穿絲襪出門
也不是搭配那種很暴露的穿搭
就是單純的穿著配上絲襪
但老婆就是不肯，覺得太熱啊很尷尬之類的
請問有什麼辦法可以開導他
還是是我喜好太變態了🥲",dressup,3,,M,國立暨南國際大學
150,Dcard,https://www.dcard.tw/f/dressup/p/255094865,2024-03-27 10:36:09,#分享 菜鳥上班族的必備單品,"https://megapx.dcard.tw/v1/images/97736faa-28e5-40bb-828c-537ab3791988/encode/1280
https://megapx.dcard.tw/v1/images/33879ba5-f78a-4eed-b4ea-0380d66c4cdd/encode/1280
https://megapx.dcard.tw/v1/images/a271c9a6-22be-42bd-b03b-ab6289287953/encode/1280
https://megapx.dcard.tw/v1/images/e7dbd321-b6b6-408e-b331-98bbd2c784df/encode/1280
https://megapx.dcard.tw/v1/images/a081e09d-da90-4646-9550-ab8e73d74e73/encode/1280
https://megapx.dcard.tw/v1/images/5af810c8-c373-473e-902d-3c8d339e0557/encode/1280
https://megapx.dcard.tw/v1/images/9ca5baa8-3a70-43a3-9864-c130b3918810/encode/1280
https://megapx.dcard.tw/v1/images/acdc5aa6-199b-435c-a4d9-978452757fc3/encode/1280
https://megapx.dcard.tw/v1/images/c7851bb0-4d70-4736-a720-a2034053647a/encode/1280
https://megapx.dcard.tw/v1/images/5f47d32f-8f4b-4537-9974-83a9a33c75b9/encode/1280

身為社會新鮮人（aka新鮮的肝）
之前都是T恤牛仔褲，總之怎麼舒服怎麼來
開始工作後發現大家都穿成大人模樣🥹
我媽也說我看起來一副好欺負學生樣
所以開始嘗試走一波職場小資女路線
這幾套都是最近入手的一些單品！
還有受到同事稱讚、被要連結
然後在此感謝同事每次看到我穿得人模人樣就會拉我去頂樓拍照XD
讓我時不時有好看的照片可以發IG

（1）復古風
上衣/The ivory
襯衫/忘記了
下身/GAP牛仔喇叭褲

平常野習慣了，還是不習慣單穿襯衫
所以會在裡面穿白色背心！
再把條紋襯衫當外搭，也是有率性又大人的感覺
下身搭配喇叭褲剪裁很貼身但不緊繃
不但刷色很有復古風味，這件材質也蠻好的
穿起來真的柔軟超舒服
我覺得蠻能修飾腿型的！
而且下面的喇叭褲口真的好可愛
比較休閒會穿平底鞋，
再正式一點會穿靴子增加氣勢～

（2）帥氣風
上衣/GAP 短袖針織衫
下身/AIR SPACE西裝短褲
五分袖可以顯瘦
上面的花紋讓衣服質感大升級！不會看起來很單調
然後純棉材質偏硬挺看起來更有精神
在冷冷的辦公室這樣穿剛剛好，不用再額外搭外套
春天日夜溫差大，
但中午出去吃飯也不會覺得熱 
晚上也不會太冷（之前穿雪紡襯衫 回家真的快冷死
搭配西裝短褲整個幹練帥氣感就出來了有沒有

（3）另一種復古風
上衣/GAP 絨感針織衫
下身/Queenshop
通勤包/LONGCHAMP長柄中號
外套/GAP防曬工裝外套
鞋子/Air Force Shadow抹茶拿鐵

再次推廣五分袖，我真的太愛五分袖了
這件材質比較薄、很柔軟，穿上很舒服
針織穿上就感覺比較溫柔知性～
柔和掉身為乙方的暴躁脾氣:)
而且我覺得比較顯身材🥹
感覺GAP最近的版型都有比較貼身
不像之前那麼寬鬆，這點我很喜歡！
然後有小領子可以微正式

外套是我當防曬或辦公室冷氣太強的時候會穿
紫外線是無所不在的！防曬外套穿起來
如果下雨還可以把帽子戴起來XD很方便 而且又輕便
騎車就不用另外換外套，不說根本看不出來是防曬外套
米色＋短版我覺得是蠻百搭的

然後LONGCHAMP真的好適合當上班族的通勤包
這個是我工作後買給自己的第一個比較昂貴的包包
之前都是用帆布袋🥹
可以放筆電，本身的自重又很輕，而且材質很耐髒
我覺得很讚～不過有聽說用久了底部的角會磨損破掉
目前用不到兩個月還沒有這種跡象",dressup,29,,F,台南應用科技大學
151,Dcard,https://www.dcard.tw/f/dressup/p/255095021,2024-03-27 10:53:46,#詢問 第一次約會男生選光腿or黑絲,"如題
同一套穿搭如果只差在黑絲

Option #1: 黑絲
Option #2: 光腿
Option #3: 女生看答案",dressup,0,fitgirl,F,正在努力的普通人
152,Dcard,https://www.dcard.tw/f/dressup/p/255109355,2024-03-28 17:09:44,#詢問 北部哪裡好買衣服,"要找表演要穿的衣服（韓團打歌服那種感覺
還是學生 一直花錢買貴衣服會吃不消
希望能找便宜亂剪亂改也不會心疼的衣服
因為不是北部人對台北不熟
之前查有人推士林、中山、五分埔、西門和信義
想問看看大家哪裡的衣服比較便宜好買
然後有沒有一些推薦的店家",dressup,1,handsome_plate,M,上好美盤
153,Dcard,https://www.dcard.tw/f/dressup/p/255109458,2024-03-28 17:22:14,#請益 Lululemon 的衣服也會掉色嗎？？？,"

（不好意思發的有點急，明天還要早起😓 排版有點亂的話請見諒）

本人約莫在三個禮拜前於信義門市購入這件 Lululemon 的運動內衣，這兩三週穿過了四五次，有手洗過，也有套入洗衣袋進去洗衣機洗都沒事，但在星期三練完跑之後暫時放進了這週將要洗的洗衣籃裡，星期五凌晨要去手洗時發現了如圖這樣的狀況，但當天穿的 Yonex 白色外衣完全無事（也放在籃子裡）。

以前本人的內褲（不同品牌）、一件 pull&bear 的短板微緊身上衣的袖口、converse 的鴨舌帽也有出現這類狀況，都是這種亮橘色，但因為周遭朋友皆無相關經驗，只從網路上查到說可能是因為掉色，但 converse 、Lululemon 這些不算便宜的衣物也會發生這樣的狀況嗎🥺，而且好像都無法除去這些像污漬的東西⋯

補充：
1、感覺不是洗衣精、洗衣方式、置放待洗衣物方式的問題（Converse 的帽子是買了放在開放式櫃子幾個月拿出來戴時發現的、Lululemon 內衣也是在尚未洗時出現這類狀況，至於同於此狀況的其他衣物則沒特別注意）

2、本人很多的其他衣物完全沒有此問題，無論是內衣內褲、針織上衣、襯衫、專櫃或平價衣物、浴巾、背心皆完全正常

3、練跑當天無下雨，僅在學校操場慢跑半個小時，且到脫下此運動內衣前皆無有趴在地上、靠牆等行為，並從頭到尾將 Yonex 的運動上衣穿在最外面

4、僅衣物外部部分出現這類狀況，內部並無特別明顯的情形

謝謝大家閱讀到這🙏",dressup,0,,F,國立臺灣大學
154,Dcard,https://www.dcard.tw/f/dressup/p/255092480,2024-03-27 06:16:06,#穿出我的日系風格#queenshop日系穿搭,"1️⃣透膚條紋上衣+超可愛的鋪棉洋裝
最後再用花花針織包做最後的點綴

2️⃣全身主要用黑白色系去做搭配 
所以挑了一頂粉色帽來搭配 讓穿搭多了一點亮點

3️⃣適合忽冷忽熱的天氣
 衣櫃大家的有的印花寬T搭配色彩的高領內搭 意外的很好看欸～

4️⃣這件內搭我超喜歡的 材質輕薄 也很好搭配 是大理石紋路的！
加上現在流行的氣球裙（不過型被風吹歪了😓）
最後再套一件較為中性的背心 中和掉原本比較女生的穿搭

5️⃣襯衫洋裝真的超好搭
這套我直接單穿搭個簡單的牛仔褲還有忍者鞋
因為色彩比較單調 所以多加了老帽跟手機背帶
手機背帶真的是個實用又可以拿來搭配的好東西😶

#穿出我的日系風格#queenshop日系穿搭",dressup,7,ca000nna,F,ca0000
155,Dcard,https://www.dcard.tw/f/dressup/p/255129935,2024-03-31 03:58:22,#分享 近期很愛的穿著 #小資族除舊佈新,"嗨溜大家
我是170
正文開始
-

  跟大家分享這陣子很喜歡的幾套衣服！


  上衣是Mercci 22的，我覺得是比較偏向芭蕾風（？）胸口的蝴蝶結我覺得非常好看！也非常符合現在的潮流，這一件稍稍麻煩的是因為領口比較大，所以一般的內衣應該很容易露出來，我覺得要穿平口內衣或是胸貼比較適合！

  下身我搭配深灰色的百摺裙，磅數很高所以看起來比較挺，我覺得百摺裙真的超級顯腿細！！！

  飾品的話我平常很懶超級懶得換哈哈哈哈 項鍊是爸爸給的成年禮，基本上不太會拿下來，耳環我只記得耳垂珍珠的是Vacanza家的！我最近還換了手錶的錶帶，我發現給人的感覺真的完全不一樣，之前一直用原廠的覺得有點單調，現在戴的是Apiou家的！上面還有帶一些鱷魚紋，整體我覺得還不錯而且色系跟耳環很搭哈哈哈哈哈

-




  上身是Mercci 22是一件式的衣服，我覺得穿起來非常有氣勢！底下我搭配的是黑色的短皮裙是Pazzo家的，也是很愛！！！！

  上衣我覺得很棒的是不會勒肚子，整體鬆緊度很剛好！

  這套我覺得非常適合出席一些需要看起來比較霸氣的場合，例如去渣男前任的婚禮哈哈哈哈哈我自己覺得 黑色的短皮裙會帶給人比較幹練的感覺，由於上下身的連接處都是黑色，我的皮帶就搭了一個淺色的！

-



公主風連身裙！穿上這套真的超像公主，這件是mercci 22的！

  這件的小缺點是袖子的部分比較緊，手伸起來的話會有點勒肉，優點是我覺得腹部的褶皺很能遮肉，裙擺不是貼身的，所以可以很好的修飾掉臀部跟大腿根！

  因為整體的色調比較輕盈，所以包包我搭配一個寶寶藍的雲朵包！我覺得這樣整體的可愛度會大大提升！

-

  由於平常太忙了，只能先分享三套平時的穿著！如果有任何建議或是想說的話，麻煩一定要留言！！❤️

-

更多的我都在
https://www.instagram.com/daphne10.17?igsh=MW16eHpvOTNoYTJsdw%3D%3D&utm_source=qr",dressup,3,hua1017,F,一丟丟高的170
156,Dcard,https://www.dcard.tw/f/dressup/p/255088126,2024-03-26 15:43:00,求拯救洋裝的建議🥹,"下個月要去海邊玩，想說看看裙子
店家推給我的，我有思考，有拒絕的
但這件衣服顏色在我身上好喜歡，就沒等到我朋友回覆就買單了🥹


原相機拍的啦！顏色真的很好看！
當下我有說看起來很直，一直感覺哪裡怪怪的
（要腰沒有腰，要奶露不出來
店員說罩衫有修飾，我就信了🥹！

結果回來一片差評
https://sticker-assets.dcard.tw/images/1588fef2-494a-486d-98e1-1f9b3ef8281d/orig.png

是不貴，但我想讓他有出場的機會🥹
想知道有沒有辦法讓她好看一點🥲
可能秋冬的時候套個大學T，把上半身遮住，當裙子穿之類的

如果瘦一點不知道會不會比較好看🤔

阿我沒有買鞋子！我看不懂那雙鞋
（店員說今年的流行是銀色

好奇問一下，有沒有那種可以把洋裝改成裙子的地方🤔（完全沒改過衣服的疑問

如果文章有不恰當的地方，歡迎鞭小力一點",dressup,25,,F,亞洲大學
157,Dcard,https://www.dcard.tw/f/dressup/p/255130508,2024-03-31 05:13:30,#請益 COS micro 出國用會太小嗎,"請問有人出國帶這款嗎？
容量會太小嗎
我的東西大概就是 錢包 行動電源 護照 酒精棉紙 粉餅口紅這樣
再麻煩各位解答～🙏🙏🥹",dressup,0,,F,朝陽科技大學
158,Dcard,https://www.dcard.tw/f/dressup/p/255120306,2024-03-30 01:34:15,#詢問 小可愛、長裙如何增加層次,"小可愛、長裙單穿拍照好像太單調無聊
請問能在哪部分增加點層次、或是小細節呢？

買了圖三的小外套想增加層次
但配小可愛跟長裙穿起來就很怪不搭
長裙如果配長襪+小皮鞋是可以的嗎？
還是要搭平底涼鞋比較好看呢？





穿搭超級新手
希望可以直接把圖片甩我臉上告訴我怎麼配比較好🥲
謝謝各位
https://sticker-assets.dcard.tw/images/05c2c9f2-5310-43e1-979c-08f57ad0d7dc/orig.png",dressup,1,,F,南臺科技大學
159,Dcard,https://www.dcard.tw/f/dressup/p/255128018,2024-03-30 17:52:25,#請益 快點來把你們的耳朵分享給我,"最近耳朵又癢了
打耳洞真的會上癮
想看大家的特殊洞🤩✨
快點發上來跟我炫耀🤤",dressup,1,,F,文藻外語大學
160,Dcard,https://www.dcard.tw/f/dressup/p/255099088,2024-03-27 18:14:06,#詢問 貼身洋裝有內褲痕好困擾,"真的很喜歡這種貼身的衣服⬇️





可是一定會有內褲痕，我買的無痕內褲會把肉擠出來，整個還是很明顯～！

想問各位漂亮的姐妹們～
這種類型的衣服大家裡面都怎麼穿？
還要穿安全褲才不會曝光！",dressup,23,moon6668,F,穗稻忠舞
161,Dcard,https://www.dcard.tw/f/dressup/p/255114725,2024-03-29 09:29:55,#分享 D編一週通勤襯衫穿搭！不私藏挑選攻略,"https://megapx.dcard.tw/v1/images/b0b557c1-e2c0-488f-a460-d6650e9043aa/encode/1280
https://megapx.dcard.tw/v1/images/ced059fe-cb9c-4540-b1e6-0f3f988d49bb/encode/1280
https://megapx.dcard.tw/v1/images/eb0741f4-d025-4ac9-9990-2ce08c0bcffc/encode/1280
https://megapx.dcard.tw/v1/images/86596f82-fd42-429e-8bcb-2fef39f1e9d6/encode/1280
https://megapx.dcard.tw/v1/images/423e5400-470c-41d3-bd79-29815f34ef8d/encode/1280

➡️想知道更多穿搭分享、資訊、統整精華，請點點手指頭訂閱穿搭D編🫡
https://www.dcard.tw/@dcard_outfit

嗨嗨大家好！終於要過完沒有連假的三月了..
D編可是每天都很認真的上班

今天就來跟大家分享「一週通勤襯衫穿搭」
還有D編的不私藏挑選攻略唷👀

加上最近天氣忽冷忽熱....
（但Dcard 辦公室冷氣的溫度堪比冷凍庫^^）
襯衫百搭實穿又好看啦～～～🫶

MONDAY  ☑️  淺藍短版襯衫+黑色魚尾裙
㊙️ D編挑選攻略
想單穿襯衫，D編會選擇較不一樣的領型 
e.g. 尖領（類似上面這件）
其他像是還有圓領、青果領、中式等
在領型上做些變化，單穿也能不一樣！

下身選擇特殊廓型的「魚尾裙」～～歐哞
D編最近好多同事也都穿魚尾裙來上班
記得繫上腰帶～～整個身形就拉長啦！

TUESDAY ☑️ 白襯衫搭大地針織背心+高腰直筒牛仔褲
㊙️ D編挑選攻略
一般領型的襯衫，可以用疊穿的方式提升整體層次感
除了領型，D編挑選時也特別重視版型
✔️短款
✔️修身版型（凸顯腰身、瘦的人很適合！）
✔️H型（D編的愛～可以平衡身材比例！）

另外，加碼分享一個
疊穿很重要的就是色系搭配！
✔️對比色 e.g. 紅與黃
✔️同色系 e.g. 深紅、粉紅
✔️鄰近色/類似色 e.g. 黃橙、橙色

下身選擇搭上休閒一點的直筒寬版牛仔褲
顏色搭配上身以「淺色為主」～

💟 背心上衣/ QUEENSHOP 

WEDNESDAY ☑️ 靛藍寬鬆襯衫+百褶裙

㊙️ D編挑選攻略
嘿嘿！週三是公司在家上班的日子～
D編決定找個咖啡廳認真一波（腦闆～我在這！

靛藍色偏寬版襯衫～選擇比較硬挺的材質
材質也是很重要的一環喔！
D編私心推薦以下～
能簡單搭出想要的風格，也容易清洗照顧喔！
✔️細膩的亞麻
✔️棉
✔️緞面

使用前紮方式搭配高腰的灰色百褶裙
想走自然率性風～
（還有...D編覺得對臀部也有不錯的修飾效果啦）
那時候搭完...順手拿了老帽配上！
好喜歡混搭～

THURSDAY ☑️ 短版條紋襯衫+寬版褲裙
㊙️ D編挑選攻略
條紋類絕對是襯衫中的不敗單品啦！
不同條紋類型能對應想要的風格喔～
✔️細條紋：細膩、較精緻優雅
✔️粗條紋：大膽、富有時尚感

襯衫裡搭配黑色打底衣加上寬褲
休閒中帶點正式感！也不會太過嚴肅～
應該是不敗公式吧！！👀

💟 襯衫上衣/ Zara

FRIDAY ☑️ 襯衫型外套+黑色喇叭褲
㊙️ D編挑選攻略
這套選了件口袋設計明顯的款式
袖口上選擇微縮口的設計，整體是率性風～
挑選襯衫時，D編也會特別留意幾個細節
e.g. 口袋設計、鈕扣款式或顏色

一樣是用半紮的方式穿！
但是將襯衫前半部的一邊紮進下身中
營造俐落、大方感～
搭配上黑色喇叭西裝彈力褲，想把腿長拉好拉滿！
（小心機～～～）

好啦！終於Happy Friday了💓
以上就是D編的襯衫通勤穿搭～
你也有自己特別喜愛的襯衫款式嗎？
你喜歡怎麼搭配襯衫單品呢？
或是有什麼挑選襯衫上的小細節呢？

歡迎大家留言跟D編分享✨
想看更多穿搭話題記得訂閱「穿搭D編」唷🫶🏻
https://www.dcard.tw/@dcard_outfit",dressup,35,dcard_outfit,D,穿搭D編
162,Dcard,https://www.dcard.tw/f/dressup/p/255118997,2024-03-29 17:02:28,#詢問 🥺林萱瑜的衣服,,dressup,0,,F,明新科技大學
163,Dcard,https://www.dcard.tw/f/dressup/p/255105166,2024-03-28 10:27:18,#詢問 台中有在賣情侶服的地方,想請問各位大大 台中有哪些店是有在賣情侶裝的嗎 價格也不會太高的那種大概介於$300～500之間的 請各位大大回覆時順便幫我給一下店家的地址 非常感謝🙏,dressup,0,,M,國立勤益科技大學
164,Dcard,https://www.dcard.tw/f/dressup/p/255114002,2024-03-29 08:13:17,#分享 #穿出我的日系風格,"第一次在這發文請海涵( ͡° ͜ʖ ͡°)
我從以前一直都是走日系風格
但是日系風格要細分也有很多種
所以照片風格可能會有點跳
但都是日系風(*≧∀≦*)
1. 

2.

3.

4. 

5.

6.

7.

8.

9.
",dressup,9,wtiakfw00238,F,(⁎⁍̴̛ᴗ⁍̴̛⁎)
165,Dcard,https://www.dcard.tw/f/dressup/p/255130210,2024-03-31 04:35:10,有人買過日本COCA嗎,"如題
https://cocacoca.jp

想買但是不知道評價和材質如何
有買過的人可以分享一下嗎
謝謝惹！",dressup,0,,F,國立宜蘭大學
166,Dcard,https://www.dcard.tw/f/dressup/p/255100419,2024-03-28 02:06:48,#詢問 尋找不易皺的雪紡短袖襯衫,天氣愈來愈熱，想尋找不容易皺的短袖雪紡襯衫，在網路上看了好幾間的買家心得，發現都容易皺，想請問大家有沒有推薦的店家呢，謝謝!🥹🙏,dressup,2,,F,國立嘉義大學
